date,start_time,end_time,duration,total_pkts,ave_rate,std_rate
2013-12-18,14:00:01,14:15:00,899.47,90331988,351.47,49.41
2013-12-19,14:00:01,14:15:01,900.3,108905664,502.11,76.21
2013-12-20,14:00:00,14:15:00,899.96,96737852,463.44,87.08
2013-12-21,14:00:01,14:15:00,899.65,81471896,274.42,65.95
2013-12-22,14:00:01,14:15:01,900.44,98824187,371.51,56.75
2013-12-23,14:00:01,14:15:00,899.26,99810691,424.53,66.53
2013-12-24,14:00:01,14:15:00,899.3,96919365,342.54,60.84
2013-12-25,14:00:01,14:15:01,899.75,85712683,315.61,66.61
2013-12-26,14:00:01,14:15:01,899.99,93551498,458.75,49.53
2013-12-27,14:00:00,14:15:01,900.62,99842229,299.19,44.96
2013-12-28,14:00:01,14:15:00,899.63,84490890,210.98,46.54
2013-12-29,14:00:01,14:15:00,899.52,86695898,238.34,42.22
2013-12-30,14:00:01,14:15:01,899.8,95568423,277.51,34.37
2013-12-31,,,,,,
2014-1-1,14:00:01,14:15:01,900,82901842,195.46,23.73
2014-1-2,14:00:00,14:15:01,900.18,90519424,218.95,32.64
2014-1-3,14:00:00,14:15:00,899.82,93516552,269.96,47.33
2014-1-4,14:00:01,14:15:01,900.24,133889195,389.56,39.01
2014-1-5,14:00:01,14:15:01,900,105683883,293.92,37.46
2014-1-6,14:00:01,14:15:01,899.98,143014279,857.03,21.84
2014-1-7,14:00:01,14:10:55,653.55,100933314,858.51,41.59
2014-1-8,14:00:01,14:15:00,899.29,125812511,496.98,62.26
2014-1-9,14:00:00,14:15:00,900,116284216,452.01,55.91
2014-1-10,14:00:00,14:15:00,899.81,103673009,462.65,119.15
2014-1-11,14:00:00,14:15:00,899.75,80962902,244.35,36.17
2014-1-12,14:00:01,14:15:01,900.35,79357978,238.31,39.51
2014-1-13,14:00:01,14:15:00,899.6,86925309,285.67,48.14
2014-1-14,14:00:00,14:15:01,900.43,181374279,718.78,55.9
2014-1-15,14:00:02,14:09:10,548.24,84716153,584.18,111.38
2014-1-16,14:00:01,14:15:01,900.22,138065155,573.26,131.78
2014-1-17,14:00:01,14:15:01,900.18,114351348,451.9,62.35
2014-1-18,14:00:00,14:15:01,900.34,85724511,286.76,40.93
2014-1-19,14:00:01,14:15:01,900.05,80343350,283.33,53.19
2014-1-20,14:00:01,14:15:01,900.33,116921934,500.96,74.87
2014-1-21,14:00:01,14:15:01,900.27,104928581,439.91,71.44
2014-1-22,14:00:01,14:15:00,899.45,161086918,624.68,61.56
2014-1-23,14:00:00,14:15:01,900.51,114176883,466.53,93.78
2014-1-24,14:00:01,14:15:00,899.42,104782395,415.21,88.45
2014-1-25,14:00:01,14:15:01,900.36,85605973,266.23,63.54
2014-1-26,14:00:01,14:15:01,899.8,81425864,265.98,37.97
2014-1-27,14:00:01,14:15:01,899.08,131578953,805.02,57.65
2014-1-28,14:00:00,14:15:01,900.56,101414194,361.21,64.3
2014-1-29,14:00:01,14:15:01,899.83,96220537,341.71,74.35
2014-1-30,14:00:00,14:15:01,900.36,102193617,344.41,52.43
2014-1-31,14:00:01,14:15:01,900.04,104512822,457.46,67.03
2014-2-1,14:00:01,14:15:01,900.29,84281354,291.75,41.59
2014-2-2,14:00:01,14:15:00,899.53,101650479,361.86,46.88
2014-2-3,14:00:01,14:15:01,899.73,133193988,786.43,167.97
2014-2-4,14:00:01,14:15:01,900.04,109055097,356.36,40.45
2014-2-5,14:00:00,14:15:01,900.44,104979175,366.15,52.78
2014-2-6,14:00:01,14:15:00,899.83,102930767,457.6,56.27
2014-2-7,14:00:01,14:15:01,899.95,106249884,503.69,132.81
2014-2-8,14:00:00,14:15:01,900.55,84087736,218.84,36.33
2014-2-9,14:00:01,14:15:01,899.84,80640248,219.56,33.07
2014-2-10,14:00:01,14:15:00,899.28,128452205,429.88,70.91
2014-2-11,14:00:01,14:15:01,900.13,88781147,293.34,48.72
2014-2-12,14:00:00,14:15:01,900.66,116429028,537.28,126.35
2014-2-13,14:00:01,14:15:01,900.47,103327228,356.59,60.32
2014-2-14,14:00:01,14:15:01,899.82,93360209,322.3,72.45
2014-2-15,14:00:01,14:15:00,899.06,86164149,299.2,51.86
2014-2-16,14:00:01,14:15:01,900.15,78561196,233.01,30.11
2014-2-17,14:00:01,14:15:01,899.88,98079348,357.44,53.35
2014-2-18,14:00:01,14:15:01,900.28,95916326,297.09,67.37
2014-2-19,14:00:01,14:15:01,900.66,97164776,326.78,50.61
2014-2-20,14:00:00,14:15:01,900.27,93226858,324.87,47.48
2014-2-21,14:00:01,14:15:01,899.28,85077831,305.5,52.79
2014-2-22,14:00:01,14:15:00,899.33,86708170,291.56,49.01
2014-2-23,14:00:00,14:15:01,900.6,78645836,234.08,42.13
2014-2-24,14:00:01,14:15:00,899,99309855,331.72,52.31
2014-2-25,14:00:01,14:15:01,899.94,106527406,411.14,75
2014-2-26,14:00:00,14:15:00,899.95,98860900,341.01,47.71
2014-2-27,14:00:00,14:15:00,899.94,96645465,330.56,57.33
2014-2-28,14:00:01,14:15:01,899.97,88072886,253.55,46.69
2014-3-1,14:00:01,14:15:01,900.2,99989589,229.37,48.19
2014-3-2,14:00:01,14:15:01,900.08,88398270,217.96,45.05
2014-3-3,14:00:00,14:15:01,900.63,114642840,393.93,74.32
2014-3-4,14:00:01,14:15:01,899.99,108493612,403.6,75.97
2014-3-5,14:00:01,14:15:01,899.92,128208156,608.63,134.98
2014-3-6,14:00:01,14:15:00,899.4,112616334,325.27,65.6
2014-3-7,14:00:01,14:15:01,900.25,110517921,327.51,82.33
2014-3-8,14:00:00,14:15:00,899.98,95320065,215.78,34.22
2014-3-9,14:00:01,14:15:00,899.5,91487902,228.86,33.08
2014-3-10,14:00:01,14:15:00,899.7,107016190,310.86,55.43
2014-3-11,14:00:01,14:15:01,899.78,107509962,401.75,73.95
2014-3-12,14:00:01,14:15:00,899.28,105573601,330.43,49.27
2014-3-13,14:00:01,14:15:01,899.71,109073712,337.25,54.01
2014-3-14,14:00:01,14:15:00,899.26,114614829,479.04,86.45
2014-3-15,14:00:00,14:15:00,899.65,45663536,206.79,31.05
2014-3-16,14:00:00,14:15:01,900.5,74609519,257.97,55.08
2014-3-17,14:00:01,14:15:01,900.11,100478561,376.59,49.89
2014-3-18,14:00:00,14:15:00,900.18,94530774,342.89,79.22
2014-3-19,14:00:01,14:15:00,899.27,85300727,315.96,82.42
2014-3-20,14:00:00,14:15:00,899.85,90495655,364.51,73.29
2014-3-21,14:00:01,14:15:00,899.28,80068614,282.58,35.6
2014-3-22,14:00:01,14:15:01,899.71,81217267,247.92,25.57
2014-3-23,14:00:00,14:15:00,900.06,68642287,162.84,54.54
2014-3-24,14:00:01,14:15:00,899.66,88931674,347.83,55.08
2014-3-25,14:00:01,14:15:01,899.94,86513957,329.78,70.31
2014-3-26,14:00:01,14:15:01,899.46,82146769,286.37,59.04
2014-3-27,14:00:01,14:15:00,899.46,91177740,448.22,134.04
2014-3-28,14:00:01,14:15:01,900.22,87439631,363.93,65.28
2014-3-29,14:00:01,14:15:00,899.67,81975959,274.88,52.32
2014-3-30,14:00:00,14:15:01,900.22,64032086,261.84,52.11
2014-3-31,14:00:00,14:15:01,900.51,70445133,286.95,56.01
2014-4-1,14:00:01,14:15:00,899.29,76981064,353.91,55.48
2014-4-2,14:00:00,14:15:01,900.35,83214384,351.58,74.39
2014-4-3,14:00:01,14:15:00,899.63,70870365,252.39,55.78
2014-4-4,14:00:01,14:15:01,900.23,86941883,344.76,63.21
2014-4-5,14:00:01,14:15:00,899.4,79210567,240.33,45.43
2014-4-6,14:00:01,14:15:01,899.79,65744836,163.7,30.81
2014-4-7,14:00:01,14:15:01,900.39,95516068,376.25,71.42
2014-4-8,14:00:01,14:15:00,899.6,115755341,422.59,72.45
2014-4-9,14:00:01,14:15:01,900.59,147113279,665.48,69.31
2014-4-10,14:00:01,14:15:01,900.24,130041090,446.85,65.65
2014-4-11,14:00:00,14:15:01,900.32,151603257,575.6,72.22
2014-4-12,14:00:01,14:15:01,899.6,107405180,284.43,40.37
2014-4-13,14:00:01,14:15:00,899.65,111767235,274.31,65.37
2014-4-14,14:00:01,14:15:01,899.84,140556161,521,76.94
2014-4-15,14:00:00,14:15:01,900.2,145015195,538.51,60.63
2014-4-16,14:00:01,14:15:00,899.91,144031368,454.97,58.53
2014-4-17,14:00:01,14:15:01,899.7,126883046,533.52,75.57
2014-4-18,14:00:01,14:15:01,899.81,143651801,689.81,98.59
2014-4-19,14:00:01,14:15:00,899.33,108196100,296.92,47.19
2014-4-20,14:00:01,14:15:01,900.24,106654308,341.85,54.94
2014-4-21,14:00:01,14:15:01,900.28,142740579,624.02,107.72
2014-4-22,14:00:01,14:15:01,900.08,133962021,528.12,73.28
2014-4-23,14:00:01,14:15:01,899.35,117136095,551.9,64.93
2014-4-24,14:00:01,14:15:00,899.79,115769679,431.8,74.87
2014-4-25,14:00:00,14:15:00,900.01,121761007,436.96,77.9
2014-4-26,14:00:01,14:15:01,900.09,93492161,245.24,39.64
2014-4-27,14:00:01,14:15:01,900.09,101886285,327.9,48.8
2014-4-28,14:00:01,14:15:01,899.8,136527268,648.35,113.38
2014-4-29,14:00:01,14:15:01,899.92,108736551,264.26,42.76
2014-4-30,14:00:01,14:15:01,899.8,125761207,435.12,61.69
2014-5-1,14:00:01,14:15:00,899.58,114603052,368.32,76.05
2014-5-2,14:00:01,14:15:01,900.04,113023296,335.94,53.42
2014-5-3,14:00:01,14:15:01,900.37,95872790,215.1,32.46
2014-5-4,14:00:01,14:15:01,899.81,90685758,203.87,35.97
2014-5-5,14:00:01,14:15:01,899.72,103968996,251.31,41.34
2014-5-6,14:00:01,14:15:00,899.73,115799237,340.57,50.35
2014-5-7,14:00:01,14:15:01,899.98,135091646,460.33,73.69
2014-5-8,14:00:01,14:15:00,899.52,122360797,429.3,103.92
2014-5-9,14:00:01,14:15:00,899.83,129706151,453.49,70.23
2014-5-10,14:00:01,14:15:01,899.83,105125741,283.25,55.94
2014-5-11,14:00:01,14:15:00,899.28,113531108,257.04,38.3
2014-5-12,14:00:00,14:15:01,900.25,147381635,531.81,76.05
2014-5-13,14:00:01,14:15:01,899.76,139596658,479.4,69.51
2014-5-14,14:00:01,14:15:00,899.49,137178960,544.53,87.8
2014-5-15,14:00:01,14:15:01,900.58,130846571,510.77,75.19
2014-5-16,14:00:01,14:15:01,900.1,138559724,544.98,75.63
2014-5-17,14:00:01,14:15:00,899.66,107660093,382.17,62.18
2014-5-18,14:00:01,14:15:01,900.02,100427278,223.63,39.54
2014-5-19,14:00:01,14:15:00,899.89,132113729,428.1,67.82
2014-5-20,14:00:00,14:15:01,900.82,140884726,560.11,89.22
2014-5-21,14:00:01,14:15:00,899.65,132053474,438.62,57.27
2014-5-22,14:00:00,14:15:01,900.55,140529996,498.16,63.57
2014-5-23,14:00:01,14:15:00,899.33,185115919,514.01,51.36
2014-5-24,14:00:01,14:15:00,899.09,117954382,336.96,50.98
2014-5-25,14:00:01,14:15:00,899.36,109195962,245.46,33.48
2014-5-26,14:00:01,14:15:01,899.97,217629410,453.6,49.97
2014-5-27,14:00:01,14:15:01,900,144884710,523.58,70.29
2014-5-28,14:00:01,14:15:01,900.15,143654911,454.28,63.92
2014-5-29,14:00:01,14:15:00,899.81,158514059,520.66,67.13
2014-5-30,14:00:01,14:15:01,899.7,126570388,407.85,69.83
2014-5-31,14:00:00,14:15:01,900.32,115908138,280.82,52.23
2014-6-1,14:00:01,14:15:00,899.27,97974820,231.84,40.49
2014-6-2,14:00:00,14:15:01,900.65,126966082,427.11,72.07
2014-6-3,14:00:01,14:15:00,899.8,132291310,543.87,83.99
2014-6-4,14:00:01,14:15:01,900.29,135032226,480.74,76.96
2014-6-5,14:00:01,14:15:01,900.31,187588282,564.55,61.44
2014-6-6,14:00:01,14:15:01,899.69,128484754,480.39,74.15
2014-6-7,14:00:01,14:15:01,900.41,117821175,355.95,72.5
2014-6-8,14:00:01,14:15:01,899.46,110267519,356.42,45.77
2014-6-9,14:00:01,14:15:01,900.13,134663257,497.04,61.47
2014-6-10,14:00:01,14:15:00,899.84,134490038,539.29,97.63
2014-6-11,14:00:01,14:15:01,900.41,132605157,595.21,87.51
2014-6-12,14:00:01,14:15:00,899.41,125315003,529.4,71.81
2014-6-13,14:00:01,14:15:00,899.17,130046992,533.43,85.91
2014-6-14,14:00:01,14:15:01,899.94,106536906,322.1,52.53
2014-6-15,14:00:01,14:15:00,899.16,106198204,252.09,53.7
2014-6-16,14:00:01,14:15:01,899.62,122375168,492.71,74.97
2014-6-17,14:00:01,14:15:01,900.56,133073976,513.83,92.94
2014-6-18,14:00:01,14:15:01,899.35,132109682,511.64,79.52
2014-6-19,14:00:00,14:15:01,900.5,141850863,629.74,77.32
2014-6-20,14:00:01,14:15:01,899.82,122332490,434.63,73.52
2014-6-21,14:00:01,14:15:00,899.59,104140303,298.07,59.16
2014-6-22,14:00:01,14:15:01,899.93,97135560,238.29,32.29
2014-6-23,14:00:00,14:15:00,899.78,165226860,541.79,64.09
2014-6-24,14:00:01,14:15:01,899.9,130937787,548.25,75.3
2014-6-25,14:00:00,14:15:00,899.89,139060910,491.96,78.69
2014-6-26,14:00:01,14:15:01,900.27,135213529,484.53,86.41
2014-6-27,14:00:01,14:15:01,899.49,134608574,507.23,65.55
2014-6-28,14:00:01,14:15:01,899.98,112332748,340.85,65.02
2014-6-29,14:00:01,14:15:01,900.05,105246104,350.47,54.37
2014-6-30,14:00:01,14:15:00,899.54,138825545,548.96,70.21
2014-7-1,14:00:01,14:15:01,899.99,133777256,539.36,65.59
2014-7-2,14:00:01,14:15:00,899.01,136061223,517,92.19
2014-7-3,14:00:01,14:15:01,899.6,145205961,575.06,68.3
2014-7-4,14:00:01,14:15:01,899.63,144907949,581.7,99
2014-7-5,14:00:01,14:15:01,899.83,111049439,367.6,69.82
2014-7-6,14:00:01,14:15:01,899.77,94368376,282.59,42.48
2014-7-7,14:00:01,14:15:01,900.25,146955043,517.37,79.37
2014-7-8,14:00:00,14:15:00,899.93,127560167,544.19,104.96
2014-7-9,14:00:00,14:15:01,900.27,164438756,756.11,64.36
2014-7-10,14:00:02,14:15:03,900.33,134608406,639.23,60.96
2014-7-11,14:00:02,14:15:02,899.46,134432887,581.73,74.21
2014-7-12,14:00:02,14:15:02,899.67,104917046,392.5,71.71
2014-7-13,14:00:02,14:15:02,899.62,106524841,291.75,42.2
2014-7-14,14:00:00,14:15:01,900.57,132510286,583.93,63.65
2014-7-15,14:00:01,14:15:00,898.46,116016682,419.05,134.94
2014-7-16,14:00:00,14:15:00,899.09,129270446,522.16,64.67
2014-7-17,14:00:00,14:15:00,900.32,130917300,553.32,66.39
2014-7-18,,,,,,
2014-7-19,14:00:00,14:15:00,899.86,109540854,339.64,51.03
2014-7-20,14:00:00,14:15:00,899.9,108336991,348.49,44.37
2014-7-21,14:00:00,14:15:00,900.25,115302998,379.93,78.26
2014-7-22,14:00:00,14:15:00,900.21,124563218,507.07,72.67
2014-7-23,14:00:01,14:15:02,901.61,97987922,308.76,136.8
2014-7-24,,,,,,
2014-7-25,14:00:00,14:15:00,900.23,120009116,570.55,144.26
2014-7-26,14:00:00,14:15:00,899.9,95666554,442.39,120.9
2014-7-27,14:00:00,14:15:00,900.25,94378461,473.1,136
2014-7-28,14:00:01,14:15:00,899.55,104265470,542.52,94.25
2014-7-29,14:00:00,14:15:00,900.13,120031588,422.79,60.24
2014-7-30,14:00:01,14:15:00,899.11,96595237,461.1,89.58
2014-7-31,14:00:00,14:14:59,899.36,95756828,496.57,96.06
2014-8-1,14:00:00,14:15:00,900.02,92650918,316.06,50.06
2014-8-2,14:00:00,14:15:00,900.15,95694203,437.12,112.05
2014-8-3,14:00:00,14:15:00,899.92,99278238,378.63,121.27
2014-8-4,14:00:00,14:15:00,900.06,118153192,371.68,54.97
2014-8-5,14:00:00,14:15:00,899.69,114864488,366.46,50.54
2014-8-6,14:00:00,14:15:00,900.08,116554184,391.47,75.16
2014-8-7,14:00:01,14:15:00,898.73,105994380,276.43,48.42
2014-8-8,,,,,,
2014-8-9,14:00:00,14:15:00,900.15,104457919,354.41,74.27
2014-8-10,,,,,,
2014-8-11,14:00:00,14:14:59,899.28,107801287,323.94,104.47
2014-8-12,14:00:00,14:15:00,900.07,122270357,376.92,66.43
2014-8-13,14:00:00,14:14:59,899.15,101955752,274.92,45.17
2014-8-14,14:00:00,14:14:59,899.24,98413767,338.33,89.88
2014-8-15,,,,,,
2014-8-16,14:00:00,14:15:00,900.06,100358303,347.22,101.22
2014-8-17,14:00:00,14:15:00,900.44,91695844,249.28,46.52
2014-8-18,14:00:00,14:15:00,899.87,115892837,437.79,52.61
2014-8-19,14:00:00,14:15:00,899.82,112953223,371.86,70.7
2014-8-20,14:00:00,14:15:00,900.23,111684000,403.73,68.93
2014-8-21,14:00:00,14:15:00,899.87,104417437,380.83,68.29
2014-8-22,14:00:00,14:15:00,899.94,107932196,401.49,74.02
2014-8-23,,,,,,
2014-8-24,14:00:00,14:15:00,900.38,100352420,356.45,60.64
2014-8-25,14:00:00,14:15:00,899.67,110658160,367.66,53.47
2014-8-26,14:00:00,14:15:00,900.29,114576364,426.63,69.46
2014-8-27,14:00:00,14:15:00,899.99,109114916,418.54,70.83
2014-8-28,14:00:00,14:15:00,900.5,105612791,322.14,53.42
2014-8-29,14:00:00,14:15:00,899.89,113885563,418.95,68.29
2014-8-30,14:00:01,14:15:00,899.32,96248058,270.49,46.27
2014-8-31,14:00:00,14:15:00,900.04,89450804,282.17,46.34
2014-9-1,14:00:00,14:15:00,900.02,114222467,483.89,65.69
2014-9-2,14:00:00,14:15:00,900.31,107062940,322.06,50.04
2014-9-3,14:00:00,14:15:00,900.05,117421818,440.88,80.35
2014-9-4,14:00:00,14:15:00,899.68,110375307,398.39,51.53
2014-9-5,14:00:00,14:15:00,899.84,101390924,313.65,56.43
2014-9-6,14:00:01,14:14:59,898.8,73681585,246.23,58.42
2014-9-7,14:00:00,14:15:00,899.99,94025057,263.52,46.89
2014-9-8,14:00:00,14:15:00,899.8,94732091,328.73,65.56
2014-9-9,14:00:00,14:15:00,899.67,98560618,303.44,55.47
2014-9-10,14:00:00,14:15:00,900.2,92953331,471.59,63.87
2014-9-11,14:00:00,14:15:00,900.26,110384858,404.97,67.25
2014-9-12,14:00:00,14:15:01,900.51,110032309,425.11,69.91
2014-9-13,14:00:00,14:15:00,900.06,100716812,330.15,52.91
2014-9-14,14:00:00,14:15:00,899.57,93675823,314.52,59.44
2014-9-15,14:00:00,14:15:00,900.21,104679108,304.66,50.92
2014-9-16,14:00:00,14:15:00,899.81,106295659,394.44,68.23
2014-9-17,14:00:00,14:15:01,900.86,112415399,438.52,113.44
2014-9-18,14:00:00,14:15:00,900.06,107776143,389.68,64.42
2014-9-19,14:00:00,14:14:59,899.38,118057696,577.46,84.11
2014-9-20,14:00:00,14:15:00,899.76,114672214,493.95,233.43
2014-9-21,14:00:00,14:14:59,899.05,97564798,351.23,97.13
2014-9-22,14:00:01,14:15:00,899.47,116873294,486.6,65.37
2014-9-23,14:00:00,14:15:00,899.56,115427828,409.25,57.17
2014-9-24,,,,,,
2014-9-25,14:00:01,14:15:00,898.29,119937651,663.63,194.86
2014-9-26,14:00:01,14:15:00,899.14,123552690,483.67,63.3
2014-9-27,14:00:00,14:15:00,899.81,95587417,339.59,63.91
2014-9-28,,,,,,
2014-9-29,14:00:00,14:15:00,900.18,125485730,609.26,81.43
2014-9-30,14:00:00,14:15:00,900.22,123821389,556.31,59.78
2014-10-1,14:00:00,14:15:00,900.47,116046591,492.58,61.88
2014-10-2,14:00:00,14:15:01,900.27,121783850,535.59,79.41
2014-10-3,14:00:00,14:15:00,900.02,121817834,521.76,65.26
2014-10-4,14:00:00,14:14:59,899.1,120251320,413.4,45.33
2014-10-5,14:00:00,14:14:59,899.35,111750242,395.3,48.52
2014-10-6,14:00:00,14:15:00,900.09,119330454,473.1,67.88
2014-10-7,14:00:00,14:15:00,900.09,125259322,510.34,65.78
2014-10-8,14:00:00,14:15:00,899.72,128283835,629.59,116.44
2014-10-9,14:00:00,14:15:00,900.02,126476520,502.64,63.15
2014-10-10,14:00:01,14:15:00,899.35,129213593,439.51,56.23
2014-10-11,14:00:00,14:15:00,900.39,112521330,359.64,43.49
2014-10-12,14:00:00,14:15:00,899.8,107279477,316.97,45.19
2014-10-13,14:00:00,14:15:00,899.83,118104314,380.4,51.22
2014-10-14,14:00:00,14:15:00,899.93,127771556,514.93,61.78
2014-10-15,14:00:02,14:15:00,898.41,131926469,599.73,60.89
2014-10-16,14:00:00,14:15:00,899.98,125446383,599.85,98.7
2014-10-17,14:00:00,14:15:00,899.59,131585898,659.69,65.48
2014-10-18,14:00:00,14:15:00,900.18,105996074,411.43,59.9
2014-10-19,14:00:00,14:14:59,899.57,94169124,243.93,47.91
2014-10-20,14:00:00,14:15:00,899.83,129615976,655.3,66.34
2014-10-21,14:00:00,14:15:00,900.4,133849240,781.68,62.09
2014-10-22,14:00:00,14:15:00,900.45,130375415,567.5,92.19
2014-10-23,14:00:00,14:15:00,900.22,128574111,574.86,62.35
2014-10-24,14:00:00,14:15:00,900.01,130158768,586.02,73.55
2014-10-25,14:00:00,14:15:00,900.03,93925498,273.4,46.38
2014-10-26,14:00:01,14:15:00,899.22,108439939,336.96,51.44
2014-10-27,14:00:00,14:15:01,900.37,132737857,681.97,64.82
2014-10-28,14:00:00,14:15:00,900.08,131822136,627.07,65.54
2014-10-29,14:00:00,14:15:00,899.99,124190898,521.5,57.32
2014-10-30,14:00:00,14:15:00,900.03,129837846,615.27,96.27
2014-10-31,14:00:00,14:15:01,900.93,124675768,535.32,63.72
2014-11-1,14:00:01,14:15:00,899.52,109188608,378.84,66.94
2014-11-2,14:00:00,14:15:00,899.95,101251783,387.21,71.25
2014-11-3,14:00:00,14:15:00,900.1,110664485,492.68,83.97
2014-11-4,14:00:01,14:15:00,899.37,116936377,468.42,72.92
2014-11-5,14:00:00,14:15:00,900.1,129743247,556.45,91.15
2014-11-6,14:00:00,14:14:59,899.43,117807658,542.8,69.14
2014-11-7,14:00:00,14:15:01,900.85,122606195,499.59,72.39
2014-11-8,14:00:00,14:15:00,899.78,91712062,336.55,73.66
2014-11-9,14:00:00,14:15:00,900.01,93811592,288.67,43.22
2014-11-10,14:00:00,14:15:01,900.76,124784015,622.08,72.18
2014-11-11,14:00:00,14:15:00,899.78,115505233,538.94,58.23
2014-11-12,14:00:00,14:15:00,900.11,130578783,653.97,57.22
2014-11-13,14:00:00,14:15:00,900.15,132444050,614.26,60.79
2014-11-14,14:00:00,14:15:00,900.04,131668766,670.08,70.81
2014-11-15,14:00:00,14:15:00,900.25,113759998,485.49,150.6
2014-11-16,14:00:01,14:15:00,899.26,109509554,425.16,148.22
2014-11-17,14:00:01,14:15:00,898.99,130401457,596.79,69.38
2014-11-18,14:00:00,14:15:00,899.69,109056547,482.73,86.5
2014-11-19,14:00:00,14:15:00,900.04,126122320,556.25,100.67
2014-11-20,14:00:00,14:15:00,899.83,125635180,563.64,76.48
2014-11-21,14:00:01,14:15:00,899.4,125295371,541.34,96.02
2014-11-22,14:00:00,14:15:00,900.03,94518354,453.33,52.53
2014-11-23,14:00:00,14:15:01,900.56,101069272,428.64,154.67
2014-11-24,14:00:00,14:15:00,899.78,120674454,579.18,81.96
2014-11-25,14:00:00,14:15:00,899.96,125873290,557.52,64.86
2014-11-26,14:00:00,14:15:00,900.07,125273197,560.2,97.97
2014-11-27,14:00:00,14:15:00,900.59,126636598,581.7,90.1
2014-11-28,14:00:00,14:15:01,901.16,126775316,539.87,59.82
2014-11-29,14:00:00,14:14:59,899.61,117618363,449.4,112.38
2014-11-30,14:00:00,14:15:00,899.99,101476091,316.7,129.04
2014-12-1,14:00:00,14:15:01,900.2,129778143,574.78,109.12
2014-12-2,14:00:00,14:15:00,899.62,132480824,596.94,79.3
2014-12-3,14:00:00,14:15:00,899.86,123824398,617.89,68.19
2014-12-4,14:00:00,14:15:00,900.38,130883871,692.2,66.77
2014-12-5,14:00:00,14:15:00,900.62,128030407,589.98,68.07
2014-12-6,14:00:00,14:15:00,899.88,108896133,439.82,135.07
2014-12-7,14:00:00,14:15:00,899.86,65991566,424.88,235.57
2014-12-8,,,,,,
2014-12-9,14:00:00,14:15:00,899.74,122503343,651.7,61.37
2014-12-10,14:00:02,14:15:01,898.87,130821885,729.24,70.83
2014-12-11,14:00:01,14:15:03,902.02,128976103,669.76,73.51
2014-12-12,14:00:00,14:15:00,899.68,126985277,622.18,57.46
2014-12-13,14:00:00,14:15:00,899.91,106831604,400.1,61.94
2014-12-14,,,,,,
2014-12-15,14:00:00,14:15:00,899.94,132165815,612.1,102.18
2014-12-16,14:00:00,14:15:00,900.35,132277205,601.84,57.72
2014-12-17,14:00:00,14:15:00,900.39,134603683,613.87,63.39
2014-12-18,14:00:00,14:15:00,900.06,127851001,641.7,57.87
2014-12-19,14:00:00,14:15:01,900.67,132434710,575.36,78.19
2014-12-20,14:00:00,14:15:00,899.62,110019787,388.54,106.9
2014-12-21,,,,,,
2014-12-22,14:00:00,14:15:00,900.24,122469873,587.23,71.42
2014-12-23,14:00:00,14:15:00,900.25,113805209,419.85,48.72
2014-12-24,14:00:00,14:15:00,899.75,121683964,334.8,57.14
2014-12-25,14:00:00,14:15:00,900.15,109848685,431.94,76.5
2014-12-26,14:00:01,14:15:01,900.1,98636525,306.65,38.11
2014-12-27,14:00:00,14:15:00,899.86,96693449,269.59,52.42
2014-12-28,14:00:01,14:15:00,899.57,124616470,269.79,35.31
2014-12-29,14:00:00,14:15:00,900.25,130151392,228.55,36.94
2014-12-30,14:00:00,14:15:00,899.83,89106553,184.84,32.09
2014-12-31,,,,,,
2015-1-1,14:00:00,14:15:00,900,58066726,190.38,46.67
2015-1-2,14:00:00,14:15:00,900.09,88556689,209.47,49.35
2015-1-3,14:00:00,14:15:00,899.97,90666867,264.79,80.28
2015-1-4,14:00:00,14:15:00,900.19,87247623,234.63,43.34
2015-1-5,14:00:00,14:14:59,899.69,109732445,341.6,59.41
2015-1-6,14:00:00,14:15:00,900.49,129687281,483.54,58.25
2015-1-7,14:00:00,14:15:00,900.23,123268325,467.69,67.13
2015-1-8,14:00:01,14:15:00,899.59,130060334,603.72,86.14
2015-1-9,14:00:00,14:15:00,900.14,127374534,569.24,61.18
2015-1-10,14:00:00,14:15:00,899.63,98986396,182.28,36.11
2015-1-11,14:00:00,14:15:00,900,97793181,254.8,65.6
2015-1-12,14:00:00,14:15:00,899.98,107203175,306.86,45.17
2015-1-13,14:00:00,14:15:00,899.99,99872011,399.82,88.78
2015-1-14,14:00:00,14:15:01,900.34,127233058,604.69,62.96
2015-1-15,14:00:01,14:15:01,900.06,127073354,565.11,55.85
2015-1-16,14:00:00,14:15:00,899.87,127326919,566.46,63.77
2015-1-17,14:00:00,14:15:00,899.98,117280078,445.92,61.77
2015-1-18,14:00:00,14:15:00,899.95,96406877,278.75,41.56
2015-1-19,14:00:00,14:15:00,900.04,129866211,574.67,57.29
2015-1-20,,,,,,
2015-1-21,14:00:00,14:15:00,899.81,130670028,514.24,63.57
2015-1-22,14:00:00,14:15:00,900,128265983,518.2,60.61
