rmse,train_time,predict_time,p_params,d_params,q_params,t_params,P_params,D_params,Q_params,m_params
1065993.0968562257,0.1767755340127384,0.0032773410572725183,"(2, 0, 2)","(0, 0, 0, 0)",c
1066023.038130356,0.2067132080302519,0.0033417477327234604,"(2, 0, 2)","(0, 0, 1, 0)",c
1070180.2719963929,0.24714143135968378,0.0034693297217873965,"(2, 0, 2)","(0, 0, 2, 0)",c
1066024.4866252916,0.25122330048505,0.0033280484816607305,"(2, 0, 2)","(1, 0, 0, 0)",c
1066815.1594957788,0.33576426786534924,0.0033585464253145106,"(2, 0, 2)","(1, 0, 1, 0)",c
1066963.4189865019,0.4113128465764663,0.003430627374088063,"(2, 0, 2)","(1, 0, 2, 0)",c
1067458.700646789,0.4439827189725988,0.0033220487482407512,"(2, 0, 2)","(2, 0, 0, 0)",c
1469488.8981333582,0.5488350559683407,0.003398637210621553,"(2, 0, 2)","(2, 0, 1, 0)",c
1063976.9615504353,0.580026668660781,0.003468042261460248,"(2, 0, 2)","(2, 0, 2, 0)",c
1073143.6302069635,0.1849083367516013,0.003268926283892463,"(2, 0, 2)","(0, 0, 0, 0)",t
1076101.7304215962,0.21427528437446144,0.003303370756261489,"(2, 0, 2)","(0, 0, 1, 0)",t
1077837.0408904876,0.2819731263553395,0.0034572489121380973,"(2, 0, 2)","(0, 0, 2, 0)",t
1073210.381980529,0.2537766877342673,0.0033277764039881088,"(2, 0, 2)","(1, 0, 0, 0)",t
1074259.0003851561,0.27519891682793113,0.0033346176147460937,"(2, 0, 2)","(1, 0, 1, 0)",t
1075042.3415518594,0.4175687733818503,0.0034801679499009077,"(2, 0, 2)","(1, 0, 2, 0)",t
1073057.271250862,0.39682626724243164,0.003348392598769244,"(2, 0, 2)","(2, 0, 0, 0)",t
1268719.0135306916,0.4777137503904455,0.003388643264770508,"(2, 0, 2)","(2, 0, 1, 0)",t
1072728.2566046691,0.5964987530427821,0.003526165906120749,"(2, 0, 2)","(2, 0, 2, 0)",t
1066041.2315906554,0.19407289448906392,0.003260354434742647,"(2, 0, 2)","(0, 0, 0, 0)",ct
1066120.5310234204,0.21956028377308565,0.003293606814216165,"(2, 0, 2)","(0, 0, 1, 0)",ct
1075383.6003033658,0.2727206594803754,0.003426055347218233,"(2, 0, 2)","(0, 0, 2, 0)",ct
1066534.1313509129,0.27647666089675005,0.003293326321770163,"(2, 0, 2)","(1, 0, 0, 0)",ct
1067630.6358762023,0.37693180196425496,0.0033037522259880513,"(2, 0, 2)","(1, 0, 1, 0)",ct
1067930.6490243825,0.4340137369492475,0.0034356229445513557,"(2, 0, 2)","(1, 0, 2, 0)",ct
1063384.5452045547,0.484114475811229,0.003338889514698702,"(2, 0, 2)","(2, 0, 0, 0)",ct
1535446.4481139786,0.6355481961194207,0.0033527290119844326,"(2, 0, 2)","(2, 0, 1, 0)",ct
1059917.3019411345,0.6240079459022073,0.0034242994645062616,"(2, 0, 2)","(2, 0, 2, 0)",ct
1071003.0228505123,0.007054471969604492,0.002511296552770278,"(2, 1, 0)","(0, 0, 0, 0)",n
1071815.555432073,0.03322379448834588,0.0021955490112304686,"(2, 1, 0)","(0, 0, 1, 0)",n
1070107.4658063245,0.10467959572287167,0.0023631881265079274,"(2, 1, 0)","(0, 0, 2, 0)",n
1070541.8442401472,0.03408922868616441,0.0021979640511905446,"(2, 1, 0)","(1, 0, 0, 0)",n
1071692.5654314437,0.08562870025634765,0.002262258529663086,"(2, 1, 0)","(1, 0, 1, 0)",n
1068081.4260115456,0.15623526853673597,0.0023540384629193475,"(2, 1, 0)","(1, 0, 2, 0)",n
1071669.6247282594,0.02248089173260857,0.0023517776938045726,"(2, 1, 0)","(2, 0, 0, 0)",n
1081609.6325362683,0.17456776394563564,0.002324553096995634,"(2, 1, 0)","(2, 0, 1, 0)",n
1092993.5630244857,0.24419198877671186,0.002405556510476505,"(2, 1, 0)","(2, 0, 2, 0)",n
1072192.703999228,0.010855983285342945,0.003190099491792567,"(2, 1, 0)","(0, 0, 0, 0)",c
1073242.1845873548,0.06966749079087202,0.0033238354851217833,"(2, 1, 0)","(0, 0, 1, 0)",c
1071857.728579678,0.1786842710831586,0.003376938314998851,"(2, 1, 0)","(0, 0, 2, 0)",c
1071648.9464957197,0.07349663341746611,0.0033457223106833065,"(2, 1, 0)","(1, 0, 0, 0)",c
1072965.1073724136,0.16503829675562243,0.0033209716572481043,"(2, 1, 0)","(1, 0, 1, 0)",c
1069550.9169927991,0.2839129504035501,0.003356669930850758,"(2, 1, 0)","(1, 0, 2, 0)",c
1072829.5637249479,0.044367464850930606,0.0033641113954431872,"(2, 1, 0)","(2, 0, 0, 0)",c
1083758.7921346773,0.33154343436746037,0.0034892755396225875,"(2, 1, 0)","(2, 0, 1, 0)",c
1093962.5456564007,0.3973487966200885,0.003485286937040441,"(2, 1, 0)","(2, 0, 2, 0)",c
1074779.9860256074,0.010834564882166246,0.003239115546731388,"(2, 1, 0)","(0, 0, 0, 0)",t
1076472.9727030343,0.06977015383103315,0.003351006788365981,"(2, 1, 0)","(0, 0, 1, 0)",t
1077571.9484656642,0.18120954457451316,0.0033914874581729665,"(2, 1, 0)","(0, 0, 2, 0)",t
1074049.6102811743,0.07321490680470186,0.0033846434424905218,"(2, 1, 0)","(1, 0, 0, 0)",t
1075757.6867112273,0.16544610752778896,0.0033464992747587316,"(2, 1, 0)","(1, 0, 1, 0)",t
1072788.1267511535,0.2768640574286966,0.003387602637795841,"(2, 1, 0)","(1, 0, 2, 0)",t
1075351.0880341802,0.04643945413477281,0.003470162784352022,"(2, 1, 0)","(2, 0, 0, 0)",t
1087012.3757216425,0.33578872400171617,0.0034975360421573413,"(2, 1, 0)","(2, 0, 1, 0)",t
1090122.7473045639,0.3508974860696232,0.0034331854651955995,"(2, 1, 0)","(2, 0, 2, 0)",t
1076179.2250344106,0.015673017501831053,0.003460805556353401,"(2, 1, 0)","(0, 0, 0, 0)",ct
1078272.6950486104,0.08063275112825281,0.0033057689666748046,"(2, 1, 0)","(0, 0, 1, 0)",ct
1079583.7252394543,0.20816662171307732,0.003368234634399414,"(2, 1, 0)","(0, 0, 2, 0)",ct
1075343.792805806,0.08441254110897288,0.003326301013722139,"(2, 1, 0)","(1, 0, 0, 0)",ct
1077297.2527773296,0.18790116029627182,0.0033579237320843867,"(2, 1, 0)","(1, 0, 1, 0)",ct
1074624.295012061,0.312055845821605,0.0033544316011316637,"(2, 1, 0)","(1, 0, 2, 0)",ct
1076713.9771763876,0.05148363674388212,0.003374955233405618,"(2, 1, 0)","(2, 0, 0, 0)",ct
1088337.6765175406,0.371545794430901,0.003513145446777344,"(2, 1, 0)","(2, 0, 1, 0)",ct
1091227.708909107,0.3899737862979665,0.0034769983852610867,"(2, 1, 0)","(2, 0, 2, 0)",ct
1071892.6473127862,0.026060917798210594,0.0022976987502154184,"(2, 1, 1)","(0, 0, 0, 0)",n
1071779.3696017351,0.058050192103666416,0.002206707000732422,"(2, 1, 1)","(0, 0, 1, 0)",n
1068908.7857004746,0.14196995005888097,0.002405820173375747,"(2, 1, 1)","(0, 0, 2, 0)",n
1071658.6599777967,0.052495201896218695,0.0021836056428797103,"(2, 1, 1)","(1, 0, 0, 0)",n
1071817.1879847639,0.12143107863033518,0.002258152120253619,"(2, 1, 1)","(1, 0, 1, 0)",n
1067140.1493681807,0.27854958422043746,0.002404905768001781,"(2, 1, 1)","(1, 0, 2, 0)",n
1081604.7963901944,0.16561426835901596,0.0023480611688950484,"(2, 1, 1)","(2, 0, 0, 0)",n
1072185.0550803114,0.07142484608818503,0.0023063014535342945,"(2, 1, 1)","(2, 0, 1, 0)",n
1081930.3610425075,0.3784673915189855,0.002435583226821002,"(2, 1, 1)","(2, 0, 2, 0)",n
1073411.5063355837,0.05371533562155331,0.0033440505757051354,"(2, 1, 1)","(0, 0, 0, 0)",c
1073401.3377621018,0.12048540395848892,0.0033598787644330192,"(2, 1, 1)","(0, 0, 1, 0)",c
1070556.6346214316,0.26174670107224407,0.0033960959490607766,"(2, 1, 1)","(0, 0, 2, 0)",c
1073059.3056544682,0.11146145708420697,0.0033305897432215075,"(2, 1, 1)","(1, 0, 0, 0)",c
1073155.3313530684,0.22759163239422966,0.0033649472629322724,"(2, 1, 1)","(1, 0, 1, 0)",c
1067412.8111651351,0.4884832410251393,0.00349123057197122,"(2, 1, 1)","(1, 0, 2, 0)",c
1083788.2040010067,0.3255316369673785,0.0034578042871811813,"(2, 1, 1)","(2, 0, 0, 0)",c
1072066.900313537,0.1635173376868753,0.003459750904756434,"(2, 1, 1)","(2, 0, 1, 0)",c
1084027.1784919025,0.5598158303429098,0.003489227855906767,"(2, 1, 1)","(2, 0, 2, 0)",c
1076723.9569274734,0.05340417132658117,0.0033453913295970242,"(2, 1, 1)","(0, 0, 0, 0)",t
1076923.0635958475,0.11896562576293945,0.00333861182717716,"(2, 1, 1)","(0, 0, 1, 0)",t
1074301.710638371,0.26284010270062613,0.0034540288588579965,"(2, 1, 1)","(0, 0, 2, 0)",t
1075957.6214815455,0.11201539039611816,0.003350249458761776,"(2, 1, 1)","(1, 0, 0, 0)",t
1076237.9211734592,0.2230736115399529,0.0033585267908432903,"(2, 1, 1)","(1, 0, 1, 0)",t
1073554.9574746604,0.49473176282994885,0.003555143580717199,"(2, 1, 1)","(1, 0, 2, 0)",t
1087256.1799897035,0.32823913237627816,0.003490902395809398,"(2, 1, 1)","(2, 0, 0, 0)",t
1074987.3837653184,0.19457144737243653,0.0034468482522403495,"(2, 1, 1)","(2, 0, 1, 0)",t
1092600.3570183518,0.5502030821407542,0.003468022626989028,"(2, 1, 1)","(2, 0, 2, 0)",t
1078576.4073074004,0.06244518616620232,0.0033036288093118106,"(2, 1, 1)","(0, 0, 0, 0)",ct
1078857.244036612,0.1368914856630213,0.003301858901977539,"(2, 1, 1)","(0, 0, 1, 0)",ct
1076297.48900306,0.29414415639989516,0.003505558126112994,"(2, 1, 1)","(0, 0, 2, 0)",ct
1077567.5514012743,0.126870059967041,0.0033626388101016774,"(2, 1, 1)","(1, 0, 0, 0)",ct
1077788.9016607462,0.24863138198852539,0.003382696824915269,"(2, 1, 1)","(1, 0, 1, 0)",ct
1076240.5655708269,0.5450686763314639,0.0034933146308450138,"(2, 1, 1)","(1, 0, 2, 0)",ct
1088397.3913402092,0.36089807678671443,0.0034255448509665095,"(2, 1, 1)","(2, 0, 0, 0)",ct
1075249.116174008,0.2298368678373449,0.0034813488230985754,"(2, 1, 1)","(2, 0, 1, 0)",ct
1098054.28539827,0.6262839373420267,0.003504657745361328,"(2, 1, 1)","(2, 0, 2, 0)",ct
1068444.4714546711,0.07467162188361673,0.0024316956015194165,"(2, 1, 2)","(0, 0, 0, 0)",n
1070460.9803972591,0.11411423683166504,0.002400347765754251,"(2, 1, 2)","(0, 0, 1, 0)",n
1081140.6698449685,0.26757395127240347,0.0025101493386661304,"(2, 1, 2)","(0, 0, 2, 0)",n
1067437.596633347,0.11029601097106934,0.002411769418155446,"(2, 1, 2)","(1, 0, 0, 0)",n
1076999.4749805734,0.33577390839071836,0.002602546355303596,"(2, 1, 2)","(1, 0, 1, 0)",n
1081701.4748155884,0.3620269018061021,0.0025870351230396944,"(2, 1, 2)","(1, 0, 2, 0)",n
1091237.7740157738,0.23897364560295553,0.002482456319472369,"(2, 1, 2)","(2, 0, 0, 0)",n
1083590.9099443483,0.3790239221909467,0.0024527437546673944,"(2, 1, 2)","(2, 0, 1, 0)",n
1071906.0492247622,0.1871196746826172,0.002599477767944336,"(2, 1, 2)","(2, 0, 2, 0)",n
1071989.8260613908,0.11913843435399672,0.0033580780029296873,"(2, 1, 2)","(0, 0, 0, 0)",c
1071896.7276424898,0.19435615259058336,0.0035000296200022978,"(2, 1, 2)","(0, 0, 1, 0)",c
1079349.1806900147,0.4312991310568417,0.0036206778358010686,"(2, 1, 2)","(0, 0, 2, 0)",c
1068859.5663210307,0.1837734250461354,0.0034007689532111673,"(2, 1, 2)","(1, 0, 0, 0)",c
1082581.1439748234,0.5054200733409209,0.0034759633681353402,"(2, 1, 2)","(1, 0, 1, 0)",c
1084570.2136505716,0.5858268092660343,0.0036218082203584557,"(2, 1, 2)","(1, 0, 2, 0)",c
1091821.5745523584,0.39265891243429746,0.0035209150875315947,"(2, 1, 2)","(2, 0, 0, 0)",c
1086937.5361466152,0.5706310496610754,0.0034604521358714384,"(2, 1, 2)","(2, 0, 1, 0)",c
1084608.0686619869,0.6154236989862779,0.0035446671878590305,"(2, 1, 2)","(2, 0, 2, 0)",c
1076284.6045527982,0.12025461757884306,0.0033264973584343407,"(2, 1, 2)","(0, 0, 0, 0)",t
1078102.3750711586,0.19231632176567526,0.0034653523389030906,"(2, 1, 2)","(0, 0, 1, 0)",t
1084599.3059135443,0.43296112172743856,0.00359805892495548,"(2, 1, 2)","(0, 0, 2, 0)",t
1072764.2791336563,0.18180919815512264,0.0033991056330063764,"(2, 1, 2)","(1, 0, 0, 0)",t
1087022.2699921085,0.4948905804577996,0.0035835939295151653,"(2, 1, 2)","(1, 0, 1, 0)",t
1090891.6443870552,0.5576822196736055,0.003759465498082778,"(2, 1, 2)","(1, 0, 2, 0)",t
1089959.2518719397,0.3354715178994572,0.003528129353242762,"(2, 1, 2)","(2, 0, 0, 0)",t
1085436.2158521784,0.5452942707959343,0.003593747756060432,"(2, 1, 2)","(2, 0, 1, 0)",t
1072548.1547162482,0.6192675478318158,0.0036988959592931412,"(2, 1, 2)","(2, 0, 2, 0)",t
1077306.303759684,0.13742354897891773,0.0033307860879337086,"(2, 1, 2)","(0, 0, 0, 0)",ct
1081417.87852067,0.21616071532754338,0.0034844118006089153,"(2, 1, 2)","(0, 0, 1, 0)",ct
1090351.1332357868,0.41038385840023267,0.003644544938031365,"(2, 1, 2)","(0, 0, 2, 0)",ct
1075398.723417221,0.2044398307800293,0.003412782444673426,"(2, 1, 2)","(1, 0, 0, 0)",ct
1088419.754464206,0.5460384649388931,0.0035951922921573414,"(2, 1, 2)","(1, 0, 1, 0)",ct
1097444.6361012014,0.6123958755941952,0.0037073023178998163,"(2, 1, 2)","(1, 0, 2, 0)",ct
1094066.722527345,0.38230437671436984,0.003530000237857594,"(2, 1, 2)","(2, 0, 0, 0)",ct
1094375.937324591,0.592632324555341,0.00359954553491929,"(2, 1, 2)","(2, 0, 1, 0)",ct
1065768.076727663,0.6995075758765725,0.003804478925817153,"(2, 1, 2)","(2, 0, 2, 0)",ct
